AppID;Name;Metacritic score;Metacritic url;User score;Positive;Negative;Score rank;Recommendations
2139550;City Construction Simulator;0;;0;0;0;;0
2141640;Jump Ball;0;;0;1;0;;0
2166310;Bones of Halloween;0;;0;1;0;;0
2194870;Little Nemo and the Guardians of Slumberland Playtest;0;;0;0;0;;0
1912900;Maximum Velocity;0;;0;2;0;;0
2165350;Lazerhawk;0;;0;0;0;;0
1737460;Into The Abyss;0;;0;0;0;;0
2150700;Magic Axolotl;0;;0;13;0;;0
2166610;The Shadow People;0;;0;0;0;;0
2063450;Hidden Shapes Animals - VR;0;;0;1;0;;0
2165610;Mosaique Neko Waifus 5;0;;0;148;5;;127
1592450;Apples and Asteroids;0;;0;0;0;;0
2148320;Super Galaxy Ball;0;;0;0;0;;0
1938090;Call of Duty®: Modern Warfare® II;0;;0;16018;12744;;28253
2138280;绯色物语;0;;0;0;0;;0
2148740;Fix My Hand Doc;0;;0;0;0;;0
2058220;Artifacts of Eyru;0;;0;1;0;;0
1942300;Outer Darkness;0;;0;0;1;;0
1300920;Ghost of Dragon;0;;0;186;119;;294
1876030;Dark Past;0;;0;8;4;;0
2177550;Jewel Match Twilight 2;0;;0;1;0;;0
1966290;Sandwalkers: The Fourteenth Caravan;0;;0;0;0;;0
2174030;Park Ranger: Lost In The Woods;0;;0;1;0;;0
2184970;Lost Amulets: Four Guardians;0;;0;1;0;;0
1838600;Moshcave;0;;0;0;0;;0
2090700;WikiArena;0;;0;18;0;;0
2025650;FAREWELL SEN;0;;0;0;0;;0
2179650;SPACE DUDES vs ALIEN DUDES;0;;0;1;0;;0
2020090;The Space Eater (Working Title);0;;0;13;0;;0
1840730;Ancient Islands;0;;0;5;0;;0
1717270;Arkanoid - Eternal Battle;0;;0;50;35;;0
2175500;Twin Jet Racer Playtest;0;;0;0;0;;0
2171530;Step By Step Hero;0;;0;2;0;;0
2014650;PHOBOS Project;0;;0;5;1;;0
1566550;A Walk With My Dog;0;;0;4;0;;0
2151430;NSG;0;;0;3;0;;0
2149660;Personal Chef to the Stars;0;;0;2;0;;0
1998330;Yomawari: Lost in the Dark;0;;0;40;4;;0
2154820;EL PASO, NIGHTMARE;0;;0;28;2;;0
1424290;Project Colonies: MARS 2120;0;;0;2;0;;0
2179630;OnlyFap Simulator 3 💦;0;;0;0;0;;0
2161000;Roost;0;;0;0;0;;0
2073710;面具古墓;0;;0;0;0;;0
2129950;HorrorBox;0;;0;2;0;;0
2063580;Trigger Henry;0;;0;9;0;;0
2075420;Golden Light of Rose;0;;0;0;0;;0
1939640;Case Files: The Death of Paulette Williams;0;;0;6;3;;0
1803570;青鳥樂園 Blue Bird Land EP.2 下篇;0;;0;0;0;;0
2057490;Dancing Hime: Rhythm Matching;0;;0;0;3;;0
2109700;Temple of Horror;0;;0;20;0;;0
1398300;Suspicious Shuffle;0;;0;0;0;;0
1863940;Bunny Box Breakout;0;;0;3;0;;0
777470;The Infinite Black 2;0;;0;0;0;;0
2124040;Department of the Devil;0;;0;2;0;;0
2170170;Gallery : Moa's Room;0;;0;0;0;;0
2086380;Miss Kobayashi's Dragon Maid Burst Forth!! Choro-gon☆Breath DIRECTOR'S CUT;0;;0;22;1;;0
2157430;眾矢之地;0;;0;0;0;;0
2175170;MetaMorphic Rippers;0;;0;3;0;;0
1628890;NecroBoy : Path to Evilship;0;;0;0;0;;0
1705150;SKULL CHAINZ;0;;0;0;0;;0
2150950;Paranormal Observation;0;;0;6;1;;0
2128630;To Eternity;0;;0;0;0;;0
2176640;Gloomy Tales: Horrific Show Collector's Edition;0;;0;0;1;;0
2181880;Keeper of the Keys;0;;0;0;0;;0
1753380;Nodrog's Fortress;0;;0;0;0;;0
1548910;Life in Willowdale: Farm Adventures;0;;0;2;3;;0
1933820;SGS Korean War;0;;0;8;3;;0
1948620;Albert Innovation;0;;0;0;0;;0
2086540;Alchemist Tris's Desire;0;;0;0;0;;0
1171320;Frog Detective 3: Corruption at Cowboy County;0;;0;299;3;;282
2118580;SuperTotalCarnage!;0;;0;22;7;;0
1347760;Clash II;0;;0;11;1;;0
2146410;The Events at Unity Farm Playtest;0;;0;0;0;;0
1738990;Elf Sex Farm;0;;0;0;0;;153
1971330;Stonegeon 迷石地牢;0;;0;2;0;;0
2174710;Broken In Time;0;;0;2;0;;0
2154130;Futa Paradise;0;;0;0;0;;0
2051100;ALPHA-NIGHTHAWK;0;;0;6;0;;0
1004370;Paper Cut Mansion;0;;0;9;3;;0
1925970;SIMULACRA 3;0;;0;49;22;;0
2162520;Emilia's PLAYROOM;0;;0;0;0;;0
2177020;Kanji RPG;0;;0;0;0;;0
2080280;69 Naomi Hot;0;;0;0;0;;0
2196610;Soulstone Survivors Playtest;0;;0;0;0;;0
1895220;Horrors of the North;0;;0;0;2;;0
2173550;冒险与魔法;0;;0;7;0;;0
2170760;Saturn Quest: R. U. N. E. 3000;0;;0;3;1;;0
2158880;Tkium Underground;0;;0;1;1;;0
2150820;Living With Dragons;0;;0;0;1;;0
2077990;Junkyard Fury 2;0;;0;1;0;;0
2054820;POPTANK;0;;0;0;0;;0
2178410;Last Tour 終末旅行;0;;0;0;0;;0
2163420;Paper TD Playtest;0;;0;0;0;;0
2181730;Illumina Girls;0;;0;0;0;;0
2186610;Dark City: International Intrigue Collector's Edition;0;;0;0;0;;0
2115140;The Levels of Backrooms;0;;0;1;0;;0
2155720;Camouflet;0;;0;0;0;;0
882860;Another Reigny Day;0;;0;0;0;;0
1834000;KaRu;0;;0;0;0;;0
2182850;Hidden Dungeon Top-Down 3D;0;;0;0;0;;0
1918040;Army of Ruin;0;;0;98;16;;115
1936700;GENIUS VS ANTICHRIST 1;0;;0;0;0;;0
1823260;Gravix;0;;0;1;0;;0
2179470;Rocket Inc;0;;0;0;0;;0
2145560;Imaginefield 2042;0;;0;0;3;;0
1904540;Football Manager 2023;0;;0;1471;226;;1309
1740660;Miraculous: Rise of the Sphinx;0;;0;11;12;;0
2137280;Graviton - A Relaxing Sand Simulation;0;;0;0;0;;0
1899180;Night Of Disturbance;0;;0;2;2;;0
2175450;Rhythm Stones;0;;0;1;0;;0
2182700;Echo Divide;0;;0;0;0;;0
2180420;末世之役;0;;0;0;0;;0
1894730;Asterix & Obelix XXXL : The Ram From Hibernia;0;;0;3;0;;0
2058970;For What Will Come;0;;0;2;0;;0
2174930;Slippery Richard! ~ He's Taller Than My Husband ~;0;;0;8;1;;0
2197880;Outer Space: War Gears Playtest;0;;0;0;0;;0
2149850;Touch Love;0;;0;1;0;;0
2011750;Silver Lines;0;;0;2;0;;0
1050130;Sakura Melody;0;;0;0;0;;0
2140900;The Unluckiest Man;0;;0;0;0;;0
1821070;Grey Block;0;;0;2;0;;0
1830280;Super Company;0;;0;0;0;;0
2173380;JaDa Fishin';0;;0;0;0;;0
1776080;LiveScream;0;;0;3;0;;0
2128360;Waking Knightmare;0;;0;0;0;;0
1754300;Alec Adventure;0;;0;0;0;;0
1912330;12 Labours of Hercules XIV: Message in a Bottle;0;;0;1;0;;0
1928670;Hajis;0;;0;6;1;;0
963720;Beasts Shall Rise;0;;0;2;0;;0
2190760;Sex Adventures - Vampire Express Train;0;;0;0;0;;0
2104110;Little Hellions;0;;0;0;0;;0
1692510;Boo Party;0;;0;0;0;;0
2184610;Hentai BodySuit;0;;0;0;0;;0
1978460;Death's Playground;0;;0;14;0;;0
1631250;Grimstar: Welcome to the savage planet;0;;0;0;0;;0
2183860;The Witch's House;0;;0;1;0;;0
2140700;SO BELOW;0;;0;4;0;;0
1799730;Fall For You;0;;0;2;1;;0
2138960;dot TANKI;0;;0;0;0;;0
1262350;SIGNALIS;0;;0;584;12;;638
2165370;Ankora: Lost Days - Prologue;0;;0;0;0;;0
2101800;The Pinball Wizard;0;;0;11;1;;0
2076840;Utomah;0;;0;0;0;;0
714520;A Spooky Teaparty;0;;0;0;0;;0
2144270;自在逍遥：风起 Tales of TianYuan Dynasty;0;;0;0;0;;0
2057840;BEAT AIMER!;0;;0;0;1;;0
1594460;I See Red;0;;0;28;3;;0
2180840;Sitri ~Shadow Walk~;0;;0;0;0;;0
2193260;Spellstruck Playtest;0;;0;0;0;;0
1948950;Frozen Flame Playtest;0;;0;0;0;;0
1786130;Asha;0;;0;0;0;;0
1491920;Book of Coin;0;;0;0;0;;0
2139680;Masterchef Cakes Edition;0;;0;0;0;;0
2155120;Undisputed Online Beta;0;;0;0;0;;0
2167040;Pocket Witch;0;;0;13;0;;0
2100980;Barji Kart;0;;0;0;0;;0
2158130;Deadly Harvest;0;;0;16;0;;0
1820570;Panic Porcupine;0;;0;15;0;;0
2171080;Killer Koobs Playtest;0;;0;0;0;;0
2156010;Wallpaper Web;0;;0;1;0;;0
1570130;GameCreator;0;;0;9;2;;0
2173200;Age of Heroes: The Beginning;0;;0;1;0;;0
2019360;World Cruise Story;0;;0;0;0;;0
799600;Cosmoteer: Starship Architect & Commander;0;;0;1240;40;;1255
1937570;Horse Club™ Adventures 2: Hazelwood Stories;0;;0;0;0;;0
1757920;Astral Flux;0;;0;5;1;;0
2166420;Orbtangle;0;;0;0;0;;0
2167750;The Monster Within Me;0;;0;6;1;;0
1952160;March to a Million;0;;0;0;0;;0
2080930;Whispering Abyss;0;;0;1;1;;0
2128300;Dungeon in a Bottle;0;;0;5;0;;0
1714920;Charon's Staircase;0;;0;5;1;;0
1909740;Starchild Velta and loadtosky;0;;0;0;0;;0
1714500;Al-Ankabut;0;;0;0;0;;0
2181350;SAVE THE EARTH;0;;0;3;2;;0
2110460;Cursed 3;0;;0;0;0;;0
1771780;ClayTown Horror;0;;0;0;0;;0
2181640;人类动物园 Human Zoo;0;;0;7;2;;0
2128710;Chilljong;0;;0;1;0;;0
1870630;Virtual Virtual Reality 2;0;;0;2;3;;0
2146880;Fortune: Rewritten Playtest;0;;0;0;0;;0
1931950;Vade Retro : Exorcist;0;;0;188;47;;229
1893020;Nekomew's Nightmares;0;;0;0;0;;0
2096790;Assassin's Vol.;0;;0;30;15;;0
1898790;A Crown of Sorcery and Steel;0;;0;4;2;;0
2154570;Soulslinger;0;;0;3;2;;0
1599660;Sackboy™: A Big Adventure;0;;0;246;27;;173
1907440;Super Lone Survivor;0;;0;0;0;;0
2182920;Retro Racers;0;;0;0;0;;0
2171420;Platonically Mauled by a Magic Cougar;0;;0;9;1;;0
2053250;Hellway;0;;0;0;0;;0
1940090;Murder Is Game Over;0;;0;7;0;;0
2136470;Eraser;0;;0;2;0;;0
2142220;VR Dragon Flight;0;;0;0;0;;0
2155650;Slayer Of Sin;0;;0;0;0;;0
2180010;Wheel of Innocence;0;;0;0;0;;0
2145260;Coin Cascade;0;;0;0;0;;0
2090830;The Sob Island;0;;0;2;1;;0
2174080;PAL;0;;0;0;0;;0
1865650;Aldebaran Legend;0;;0;0;0;;0
2118540;My Big Sister: Remastered;0;;0;13;0;;0
2196760;Synthwave Glider Playtest;0;;0;0;0;;0
2099420;NOTALONE;0;;0;1;1;;0
2159280;Flappy Bat 2;0;;0;0;0;;0
1989820;Intrusion of Alice;0;;0;0;0;;0
2158050;Space Cheetah Hyper Runner;0;;0;0;0;;0
2183940;Perfect Inventory - Organization Puzzle;0;;0;4;0;;0
1729250;Dashpong;0;;0;5;0;;0
2170450;Cult, Chapter One;0;;0;0;0;;0
2083630;Ailin: Traps and Treasures;0;;0;4;0;;0
2089520;Reborn;0;;0;0;0;;0
2113010;Fragment of Humanity;0;;0;0;0;;0
2176270;Miss Kawaii 2;0;;0;0;0;;0
1992110;FIND YOUR WINGS;0;;0;3;0;;0
2157100;The Villager and the Werewolf - A jigsaw puzzle tale;0;;0;11;0;;0
1760300;Jousting VR;0;;0;2;1;;0
1886070;Bonding Ambivalence;0;;0;3;0;;0
2069310;RealFlight Evolution;0;;0;4;4;;0
1587770;The Temple Of;0;;0;0;0;;0
2179030;BOT.vinnik Chess: Prodigies;0;;0;3;0;;0
1776380;STAR OCEAN THE DIVINE FORCE;0;;0;364;163;;452
1631140;BIAS;0;;0;0;0;;0
546120;Pursuit of Power® 2 : The Chaos Dimension;0;;0;0;0;;0
1843330;👑万千网友共修仙👑;0;;0;0;0;;0
1807960;修真元界  XiuZhen Metaverse;0;;0;1;0;;0
1748910;KAIJU MONSTER VR;0;;0;0;2;;0
529340;Victoria 3;0;;0;7506;4617;;9052
2172980;Fading Light: Antiworld;0;;0;2;0;;0
2133530;Graveyard Architect;0;;0;0;0;;0
2159720;キミもvtuberにならないか？;0;;0;0;0;;0
2080510;Mongrel Games Minigames;0;;0;2;0;;0
1461930;Robotry!;0;;0;7;0;;0
1309760;Last Gang Standing;0;;0;9;0;;0
2179660;Hot Milf 9;0;;0;0;0;;0
2002250;Death Bowl;0;;0;0;0;;0
2164740;Surfwords;0;;0;0;0;;0
2074810;8-Bit Farm;0;;0;0;0;;0
2087940;Non-Stop Raiders;0;;0;15;0;;0
2055850;False Skies Playtest;0;;0;0;0;;0
1972400;Package Rush;0;;0;16;0;;0
1881160;Covid Carl;0;;0;1;0;;0
2198240;Flempire Playtest;0;;0;0;0;;0
1902650;Come See My Hole;0;;0;73;2;;0
2143390;The Adventures of Snacky;0;;0;0;0;;0
1487270;Last Command;0;;0;345;4;;309
2126550;The Outlast Trials Playtest;0;;0;0;0;;0
1957010;Undead Under Night Rain;0;;0;1;1;;0
2089120;Sex in the Office;0;;0;0;0;;0
2118130;Chicken Feet;0;;0;72;10;;0
2158850;Spooky Halloween in the Voxel World;0;;0;0;0;;0
2152360;Remy Raccoon and the Lost Temple - Halloween Hijinks (Volume 2);0;;0;0;0;;0
2099430;Dork;0;;0;3;0;;0
2177910;Honey Eliminating;0;;0;0;0;;0
1135560;The Thing at the Window;0;;0;0;0;;0
2164880;Tilecraft;0;;0;5;1;;0
1938690;DEVIL DEVOUR ALIVE DX;0;;0;1;0;;0
2120520;Ninja Bricks Playtest;0;;0;0;0;;0
2091830;Math Tower 2;0;;0;0;0;;0
2007010;Welcome To The Backrooms;0;;0;5;1;;0
2177540;Jewel Match Twilight;0;;0;2;0;;0
1787120;Sparkling Memories;0;;0;45;5;;0
2179350;Detective Agency Gray Tie - Collector's Edition;0;;0;0;0;;0
2183380;DobbyxEscape: Halloween Adventure;0;;0;2;0;;0
2171980;Romancing The Kingdom;0;;0;0;0;;0
1900300;The Bad Son;0;;0;6;1;;0
1859120;Holiday Jigsaw Valentine's day;0;;0;0;0;;0
2176040;The Extraterrestrials Museum of Earth Exploration;0;;0;0;0;;0
2146520;Love Spell: Aslan's Story;0;;0;2;0;;0
2190280;Poly Memory: Dinosaurs;0;;0;0;0;;0
1963990;Deliver Us From Evil (DUFE) - Masquerade;0;;0;2;0;;0
2009350;Out of Ore;0;;0;39;13;;0
1436410;ReThink 4;0;;0;5;0;;0
2182870;TYKEN;0;;0;1;0;;0
1967390;Lenny Loosejocks in Space;0;;0;2;0;;0
2114070;Talon City: Death from Above;0;;0;1;0;;0
1709700;How to Say Goodbye;0;;0;10;0;;0
1987330;Cyberpoly;0;;0;0;1;;0
1821110;Seasons of the Sorcerer;0;;0;0;0;;0
2170960;Boot Camp Endless Runner;0;;0;0;0;;0
1510070;Cliff & Field Tower Defense;0;;0;12;1;;0
2105660;I live under your house.;0;;0;12;0;;0
2113030;The Nameless;0;;0;2;0;;0
2152940;Hypno Mama;0;;0;0;0;;0
1920700;Candle Prick;0;;0;11;0;;0
2136880;Midnight Rhapsody;0;;0;0;1;;0
2194160;Hentai CatMaid;0;;0;0;0;;0
2114500;伏魔天师;0;;0;4;2;;0
2179290;HerrAnwalt: Lawyers Legacy;0;;0;111;29;;156
2159890;Two Cars Stunts Edition;0;;0;0;0;;0
2176940;Walk While My Grandmother Plays The Piano;0;;0;0;0;;0
2183770;KICK MASTER;0;;0;0;0;;0
2159020;Under The Shack;0;;0;1;0;;0
1828550;Computer Physics Simulator 2023;0;;0;0;0;;0
2175700;Odd Woods;0;;0;8;1;;0
2188920;Angelic Wishes;0;;0;1;0;;0
2162350;Routemania;0;;0;14;0;;0
2140720;Gravity Maze Playtest;0;;0;0;0;;0
2095150;Wash Card;0;;0;0;0;;0
1798270;Where is Earth?;0;;0;0;0;;0
2101480;Drunk: Relapsed;0;;0;2;0;;0
1803400;Beneath Oresa;0;;0;71;17;;0
2186090;Checkered Flag;0;;0;1;0;;0
2151830;The Book of Fredley;0;;0;0;0;;0
2094480;Senet;0;;0;1;0;;0
1898630;Space Shrooms RollPlay;0;;0;0;0;;0
2110990;Chip Off The Ol' Stumbling Block;0;;0;0;0;;0
2001970;Raspberry Cube;0;;0;0;0;;0
1704250;Pirated Code: Admin Edition;0;;0;1;0;;0
1288410;Outshine;0;;0;0;0;;0
1905640;OBS Studio Beta;0;;0;0;0;;0
2177610;Reality Noclip: The Backrooms;0;;0;2;1;;0
1985230;Razgovor Playtest;0;;0;0;0;;0
1937230;Shatter Remastered Deluxe;0;;0;12;9;;0
2184740;Monster Cube;0;;0;0;0;;0
2157110;FUCK HITLER;0;;0;0;0;;0
2086980;The In Between;0;;0;0;0;;0
2125300;Off to Sleep;0;;0;0;0;;0
2084510;Pathogen: Survival;0;;0;0;0;;0
2138920;Budgie Genetics Simulator;0;;0;0;0;;0
1728430;I wanna go home;0;;0;1;0;;0
2176560;Dreamland;0;;0;0;0;;0
2181280;Omega Mouse;0;;0;1;0;;0
1904980;Espresso Tycoon Prologue: Underwater;0;;0;0;0;;0
2182710;Cube Dodge;0;;0;0;0;;0
2182170;Dan's Odyssey;0;;0;0;0;;0
2122840;Fast or Dead VR;0;;0;0;0;;0
2178780;Uproot;0;;0;0;0;;0
1875380;Shrine of Tails;0;;0;0;0;;0
2128010;world of motors 2;0;;0;0;0;;0
2190250;Blocks Tracks Trains;0;;0;1;0;;0
2182570;Boat Builder: Andy's Story;0;;0;0;2;;0
2161810;Scare Girl;0;;0;0;0;;0
2056910;Hitstream;0;;0;1;0;;0
1810340;SakuraSegment 0.3 - Prologue;0;;0;0;0;;0
1937170;Pokaban;0;;0;1;1;;0
2186740;Darkness Reborn;0;;0;2;0;;0
1401110;Near Sol;0;;0;0;0;;0
1886270;Juno 06;0;;0;1;0;;0
1983120;Awakening of Legend;0;;0;0;0;;0
1934650;Girbal;0;;0;1;0;;0
2191530;IronKnight;0;;0;0;0;;0
2181490;Heroes City Superman Edition;0;;0;8;5;;0
1629940;A Walk With Yiayia;0;;0;16;0;;0
1871840;Eyo - Jump 'n' Run RPG;0;;0;2;0;;0
2168820;Classical Music Minesweeper;0;;0;0;0;;0
2160320;Lost Dream: Stars;0;;0;0;0;;0
2082950;Hansel And Gretel;0;;0;0;0;;0
2177590;Solid Flight;0;;0;1;0;;0
1354270;Match Match Mania!;0;;0;1;0;;0
2178280;Pengreens;0;;0;1;0;;0
1841200;Skullborn;0;;0;15;3;;0
2177320;Cozy Corner;0;;0;0;0;;0
2180830;Super Crazy Chickens;0;;0;2;0;;0
1758280;Pace Chasers Playtest;0;;0;0;0;;0
2127550;Sherlock and Watson: A Study in Scarlet;0;;0;1;0;;0
787920;Running Fable;0;;0;3;0;;0
2121370;rotatePDF: A Corporate Tale;0;;0;0;0;;0
1502190;From Space;0;;0;331;187;;488
2140670;SpaceBoots Playtest;0;;0;0;0;;0
2189420;骸心 Mainbody;0;;0;0;0;;0
2199410;Transcendence;0;;0;0;0;;0
2067720;Space Bunny Explorers;0;;0;1;0;;0
1460220;Evil Nun: The Broken Mask;0;;0;183;7;;189
2173700;Furry Meow;0;;0;0;0;;0
2144090;Ravyne Playtest;0;;0;0;0;;0
2149840;Goblins Strike Back -Instant Fuck Heroines-;0;;0;0;0;;0
2174600;Fairyside;0;;0;0;0;;0
2188470;Save the Queen;0;;0;1;0;;0
1951940;Eschaton;0;;0;8;0;;0
2166120;Digit Factory;0;;0;2;0;;0
2077650;Amok Runner;0;;0;12;1;;0
2162150;VR Run;0;;0;1;0;;0
2173480;Non-Euclidean;0;;0;1;0;;0
1034170;Wild Castle;0;;0;0;0;;0
2187850;Minesweeper Arcade;0;;0;1;0;;0
2187740;Peek a Boo;0;;0;0;0;;0
2103940;Skate Rift;0;;0;7;1;;0
2175510;CampNight;0;;0;0;0;;0
2091530;Angry Angus;0;;0;1;0;;0
2154230;AI: Art Impostor;0;;0;21;16;;0
2135780;Shin Galaxy - Alpha War;0;;0;1;0;;0
1973610;建安外史 The Tales of Jian An;0;;0;22;10;;0
2173900;SEX with HITLER 3D;0;;0;0;0;;0
2162780;E.E.R.I.E2;0;;0;10;2;;0
2201190;Futanari Sex - Locker Room Affair;0;;0;0;0;;0
2179130;Patty Pepperton in The Pumpkin Patch;0;;0;1;0;;0
2109440;Vajont VR;0;;0;3;1;;0
2176000;The Search For Paradisus;0;;0;1;0;;0
2014950;Leave a Light;0;;0;1;0;;0
2178970;Shanubis;0;;0;3;0;;0
1799220;Malice;0;;0;96;521;;570
922620;Kingshunt;0;;0;69;87;;0
1865260;Petrified;0;;0;0;0;;0
2139690;Everest Truck Simulator;0;;0;0;0;;0
2096300;Rose City Revenge: The Beginning;0;;0;0;0;;0
2171300;Movavi Photo Editor 23;0;;0;1;0;;0
2181710;Me With Me;0;;0;4;0;;0
2117420;Prime Horror II;0;;0;0;0;;0
2181000;Primordial Pain;0;;0;3;0;;0
2007530;Spellbook Demonslayers;0;;0;209;23;;252
2181750;Black Emperor;0;;0;0;0;;0
1939560;镇邪;0;;0;158;32;;254
2188910;Waifu Museum;0;;0;0;0;;0
1953520;WRC Generations – The FIA WRC Official Game;0;;0;241;68;;205
2152330;Randy Blaster 3D Playtest;0;;0;0;0;;0
1549440;MeiQi 2019;0;;0;10;0;;0
2134040;Retro Sketch - Pixel Art & Animation;0;;0;0;0;;0
2125880;Poly Parkour;0;;0;0;0;;0
1095460;Neko Match;0;;0;0;0;;0
2099030;No men in this house;0;;0;0;0;;0
2187840;The Legend Of Tiger And Phoenix;0;;0;0;0;;0
2178310;盗墓密探;0;;0;0;0;;0
2207240;Resurgam-Lite Playtest;0;;0;0;0;;0
2084250;The Hunter's Journals - Wight Chapel Dreams;0;;0;0;0;;0
2183750;HITMAN 3 Playtest;0;;0;0;0;;0
1968300;Ambushed;0;;0;2;1;;0
2065570;Silver Nornir;0;;0;0;1;;0
2142810;Nameless - The Departed Cycle;0;;0;0;0;;0
1911090;Meliora;0;;0;0;0;;0
2190950;WORDKOUR;0;;0;1;1;;0
2121480;The Silent Huntress;0;;0;3;0;;0
2175530;MY NEEDY NEIGHBOUR GIRLS;0;;0;0;0;;0
1439310;If Fusion Were That Easy;0;;0;1;0;;0
2180710;Hentai Neko;0;;0;0;0;;0
2119490;TRAHA Global;0;;0;0;0;;0
2184940;Salvando la Isla Perdida;0;;0;0;0;;0
2001800;Spintales;0;;0;2;0;;0
2201850;Cat N Can beta test;0;;0;0;0;;0
2128970;Nightmare Hunter;0;;0;0;0;;0
2163790;Lighten Up;0;;0;2;0;;0
2197570;Moonshine Inc. Playtest;0;;0;0;0;;0
2178170;Scurvy Dogs;0;;0;0;0;;0
2142370;King Of Water;0;;0;0;0;;0
2148040;Deltazone Playtest;0;;0;0;0;;0
1522570;Mauri Mursu's Hangover;0;;0;1;0;;0
2136380;HVS: Hitler VS Stalin - Battle Of Moscow;0;;0;7;0;;0
2096580;NekoNecro;0;;0;13;0;;0
2151480;SusRitual;0;;0;0;0;;0
2163680;It's Locked;0;;0;1;0;;0
1067220;RoboCo;0;;0;39;0;;0
2190270;PIP 6;0;;0;0;0;;0
2182020;Assassins Guild;0;;0;0;0;;0
2173570;Breadsticks;0;;0;0;0;;0
1742600;Perish Song;0;;0;6;0;;0
2186970;The expedition squad;0;;0;0;0;;0
2163760;Bitter Belief;0;;0;0;0;;0
2156260;Asian Cargo Sim;0;;0;0;0;;0
2130440;Decopins -Asset Fighters Series-;0;;0;1;0;;0
2184110;SURVIVAL IN THE BACKROOMS;0;;0;0;2;;0
2206330;Orten Was The Case Playtest;0;;0;0;0;;0
2183200;CHAQS;0;;0;1;0;;0
2057110;Chonky - From Breakfast to Domination;0;;0;16;1;;0
2012990;Boxman Adventures;0;;0;0;0;;0
2200920;Chess Survivors Playtest;0;;0;0;0;;0
2101110;Touhou Soujinengi V -The Genius of Sappheiros-;0;;0;11;0;;0
2139630;Obedient Women;0;;0;0;0;;0
2187640;Hero Z TPS;0;;0;0;0;;0
2172920;Christmas Wonderland 4;0;;0;0;0;;0
2135500;Sora no Ao to Shiro to;0;;0;21;2;;0
1997630;Tint 'n Ink;0;;0;0;0;;0
2177530;The Experiment;0;;0;1;1;;0
2139710;Stunts Contest Extreme Cars;0;;0;0;0;;0
2158800;BATTLE GEAR;0;;0;1;1;;0
1336490;Against the Storm;0;;0;584;14;;714
2192310;The Lost Playtest;0;;0;0;0;;0
1418360;Lonesome Village;0;;0;18;6;;0
2070990;VEGAS Edit 20 Steam Edition;0;;0;1;0;;0
918780;Sector Sweep;0;;0;6;1;;0
2157130;This is Hell;0;;0;18;1;;0
1908240;Impasto;0;;0;0;0;;0
2111470;Wandering Duelist;0;;0;2;0;;0
2094190;苍白花树繁茂之时Blood Flowers;0;;0;21;0;;0
2106540;Three Quarters Space Station;0;;0;0;0;;0
1327920;Maestro VR;0;;0;0;0;;0
2156270;Taxi Taxi Sim;0;;0;0;0;;0
2114990;Missile Command: Recharged;0;;0;1;0;;0
2091520;Aftertime;0;;0;2;3;;0
2125720;RX Racing 2022 Pro;0;;0;0;1;;0
2180980;War Of Gold 2 Mission 99;0;;0;3;1;;0
1987280;Arth Island;0;;0;1;1;;0
2002200;Future Mirror;0;;0;0;1;;0
1734900;Inspector Detective: Private Eye;0;;0;1;1;;0
2168450;DREAMWILD;0;;0;17;1;;0
2173880;I commissioned some bees 9;0;;0;0;0;;0
1574510;Kartoffl;0;;0;2;0;;0
1515210;The Past Within;0;;0;1657;135;;1897
1730590;The Entropy Centre;0;;0;216;11;;267
2148220;Soul After;0;;0;2;0;;0
2200540;パズルバトラー！みらい Playtest;0;;0;0;0;;0
2117190;Spliced;0;;0;2;0;;0
2116980;The Hideaway;0;;0;4;0;;0
1816300;HARVESTELLA;0;;0;244;140;;386
2063990;XanChuchamel;0;;0;0;0;;0
2185880;wurdweb;0;;0;12;0;;0
2058530;St. Yariman's Little Black Book ~Complete~;0;;0;0;0;;0
1817380;Erebe;0;;0;0;0;;0
1832070;Desperate: Vladivostok;0;;0;0;0;;0
2128530;Signal & Echo: Iris is Missing (demo);0;;0;0;0;;0
2083180;Cat Herder;0;;0;15;0;;0
2143340;Dark Nights;0;;0;0;0;;0
1619820;Operation: Pinkeye;0;;0;4;2;;0
1734540;PUPPETEERS;0;;0;7;16;;0
2103710;Gabenwood: 99 Hidden Bucks;0;;0;0;0;;0
2170910;Justice For All;0;;0;0;0;;0
1624560;Far Away Horse;0;;0;0;0;;0
2138790;Mr. White;0;;0;0;0;;0
2205440;Project OutFox Playtest;0;;0;0;0;;0
2138290;FRAIM - Survival Rhythm Aim Trainer;0;;0;0;0;;0
700820;TFM: The First Men;0;;0;114;43;;144
2146040;ネクロサーガ;0;;0;0;0;;0
2170090;Each Other;0;;0;4;0;;0
2159680;Hypnotizing Beautiful Sisters Who Piss Me Off;0;;0;0;0;;0
2163710;Aevumblade Chronicles;0;;0;0;0;;0
2088670;Puzzline;0;;0;3;0;;0
2164970;Keep Me Posted;0;;0;0;0;;0
2186100;Kaiser;0;;0;0;0;;0
2059480;Interrogation Simulator;0;;0;4;0;;0
1962090;Amazing Machines;0;;0;0;0;;0
1474740;Horse Tales: Emerald Valley Ranch;0;;0;106;75;;203
2006340;Sliiide!;0;;0;0;0;;0
2181230;CAMPING;0;;0;0;0;;0
1252000;GOAL! The Club Manager;0;;0;44;64;;0
2057970;Rainy Butcher;0;;0;28;7;;0
2183240;SUKUR;0;;0;8;0;;0
